layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,bd,lat,lon,source_db,rse_alpha,rse_n,oc,sample_type,sample_type_source,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
Florida_ksat_data_4359,Florida_dataset750,sand,0.2124575455430753,2.797490297,0.035226728,0.321612393,94.4,4.8999999999999995,0.6999999999999998,15.35,28.0,1.61,29.70882,-82.3272,Florida_database,0.0601990862967439,0.1366427976884928,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0187830009999999,0.3100629941339767,0.303643293365321,7.1698586534072355,0.1494080139745973,0.0058098520903883
Florida_ksat_data_436,Florida_dataset78,sand,0.1850191686253715,4.991238643,0.040133437,0.440417213,97.4,1.3,1.3,12.95,31.5,1.42,27.81752,-80.5051,Florida_database,0.0271130818609555,0.1221110922181457,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0115020009999999,0.4344500861233587,0.2441381730300446,10.999999999828106,0.1735954757577771,0.014493992183001
Florida_ksat_data_4360,Florida_dataset750,loamy sand,0.083694535238843,1.231994377,0.0,0.396479924,83.1,10.9,6.0,1.31,41.0,1.49,29.70882,-82.3272,Florida_database,0.2452292057107729,0.0913829907179173,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",5.0406008518136524e-24,0.4009439801552423,0.0660481944492113,1.0100000000000005,0.2471392567710402,0.0076465883563181
Florida_ksat_data_4361,Florida_dataset750,sand,0.2301097588881014,1.916967115,0.078556787,0.369650507,91.5,5.6,2.9,8.546667,52.0,1.55,29.70882,-82.3272,Florida_database,0.0843470575803479,0.0988844272785071,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.072944974550311,0.3616622227975617,0.3089573836149461,3.0401632469962068,0.2360345066461207,0.0053661854283749
Florida_ksat_data_4362,Florida_dataset750,sand,0.1845226628869186,2.106761429,0.059620166,0.34330248,93.6,4.4,2.0,5.783333,64.5,1.653333,29.70882,-82.3272,Florida_database,0.0847741262706068,0.1226584333740817,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0525760009999999,0.3309405243494871,0.262595442600477,4.811234074702848,0.1643540499692138,0.0059425859588274
Florida_ksat_data_4363,Florida_dataset750,sandy loam,0.1973944665099702,1.17911319,0.0,0.350617833,79.1,5.4,15.5,1.443333,82.5,1.64,29.70882,-82.3272,Florida_database,0.1955945996702117,0.0591129944143142,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",2.1215271183682674e-23,0.3537597745185112,0.1734697654806298,1.01,0.1850975168506038,0.0045328298300529
Florida_ksat_data_4364,Florida_dataset750,loamy sand,0.223297524638893,1.230298602,0.0,0.35016372,85.7,4.0,10.3,0.573333,118.0,1.693333,29.70882,-82.3272,Florida_database,0.1037653970578061,0.0437629013483981,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0371063804937687,0.3530743152902643,0.1383602006400743,1.01,0.326266271120499,0.0026433717453323
Florida_ksat_data_4365,Florida_dataset750,sandy loam,1.1391042160166829,1.287078837,0.206713267,0.336091496,79.5,3.7000000000000006,16.8,0.13,149.5,1.8,29.70882,-82.3272,Florida_database,0.1639752306790775,0.0863774225196544,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2093274444088415,0.3401768761465168,0.980761050713148,1.0100000465441044,0.3162575241037652,0.0012964223800717
Florida_ksat_data_4366,Florida_dataset750,sandy clay loam,1.149170141689568,1.379071841,0.286174258,0.381252771,69.1,1.3,29.600000000000005,0.09,180.0,1.67,29.70882,-82.3272,Florida_database,0.3328859176413285,0.1680568591746175,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2879990992116228,0.385490818575055,0.8806692949710573,1.010000000341736,0.438136991653891,0.0023867997971224
Florida_ksat_data_4367,Florida_dataset751,loamy sand,0.1012799357578786,1.361631654,0.0,0.578687001,78.22580645161291,18.6491935483871,3.125000000000001,43.03,15.0,0.91,29.71512,-82.3477,Florida_database,0.1654088598143663,0.0874075282137774,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",6.334786418029553e-17,0.591984258114463,0.0674593760280787,1.010000000000001,0.4149322330633833,0.0084671007651015
Florida_ksat_data_4368,Florida_dataset751,sand,0.3315512023983725,2.271967959,0.069281276,0.375569283,92.7,5.3999999999999995,1.8999999999999997,14.8,38.0,1.546667,29.71512,-82.3477,Florida_database,0.1658158346500914,0.3121355189733989,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0385120009999982,0.3618963987868652,0.5181926480427463,8.438241552696349,0.083318283984438,0.0136668359530729
Florida_ksat_data_4369,Florida_dataset751,sand,0.3840021842321282,1.678501077,0.058818009,0.36946373,91.3,5.1000000000000005,3.6000000000000005,11.70333,57.0,1.633333,29.71512,-82.3477,Florida_database,0.2615192917180697,0.2723479052045779,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0488490763189121,0.351543306920042,0.5356791430819924,9.658499017161803,0.0532540230196611,0.0129106689453914
Florida_ksat_data_437,Florida_dataset78,sand,0.2296701810506136,4.222162886,0.048697151,0.489258945,94.5,1.8000000000000005,3.7000000000000006,29.6,62.0,1.356667,27.81752,-80.5051,Florida_database,0.0292061784243625,0.0977688137271903,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0233350009999999,0.4789959122534447,0.3135283292793175,9.895621289791062,0.1679930206162563,0.0098290743055826
Florida_ksat_data_4370,Florida_dataset752,sand,0.1966849346106978,2.302322424,0.029454112,0.322495668,92.6,5.800000000000001,1.6000000000000003,11.4,26.5,1.63,29.55118,-82.517,Florida_database,0.0400664911288361,0.0611910595497816,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0266780009999999,0.3215626669178292,0.2096357002570788,2.4273949584157144,0.4978689539244291,0.0044071451338384
Florida_ksat_data_4371,Florida_dataset752,sand,0.2230655756043093,2.347019,0.022444074,0.310181253,91.9,6.5,1.6,15.55,38.0,1.59,29.55118,-82.517,Florida_database,0.039415616973594,0.0600290315132897,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0187620009999999,0.3101933708043358,0.2329444199549223,2.3865057112843564,0.5272256194137915,0.0043581059753985
Florida_ksat_data_4372,Florida_dataset753,sand,0.2644629664564352,3.614420282,0.026356629,0.337125645,96.4,3.3000000000000003,0.3,28.25,40.5,1.566667,29.74723,-82.2604,Florida_database,0.0227629812001812,0.0573380397299105,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0153530009999999,0.3344035378191567,0.3257611179148247,4.705430569933504,0.3789649509196434,0.0057161295029882
Florida_ksat_data_4373,Florida_dataset753,sand,0.2641174568277648,1.43181238,0.065217496,0.400091797,91.5,7.3,1.2,5.75,68.5,1.503333,29.74723,-82.2604,Florida_database,0.2163455667714617,0.1878039416100112,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0369033822154188,0.386223079461079,0.4047104943272332,3.9972843299786462,0.0742054976384619,0.0075035571452507
Florida_ksat_data_4374,Florida_dataset753,sand,0.265932529762967,2.474507617,0.062986289,0.33875499,95.4,3.1,1.5,14.55,82.5,1.58,29.74723,-82.2604,Florida_database,0.1091349919610618,0.2152481807084486,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0402900009999999,0.3220862503807455,0.390709811792585,10.99999999999116,0.0766499339954404,0.0090985605231346
Florida_ksat_data_4375,Florida_dataset754,sandy loam,0.1443776052984454,1.611048613,0.139943328,0.368976737,79.6,5.7,14.7,1.536667,99.0,1.65,29.7162,-82.1132,Florida_database,0.0706866113517642,0.069378568411872,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1476779142853376,0.3742642198143735,0.0578879571269604,1.138682862585939,0.9799980091232297,0.0016790324636702
Florida_ksat_data_4376,Florida_dataset652,sand,0.1949178431982379,2.196212445,0.034110829,0.392708923,92.5,5.6,1.9,4.11,7.5,1.53,30.23795,-84.1951,Florida_database,0.0957767703760867,0.156860501480571,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0179520009999998,0.3758452279586959,0.2962562398034006,7.3971357640259905,0.1029994179704403,0.0065614766367529
Florida_ksat_data_4377,Florida_dataset755,sand,0.373944980599899,2.323739061,0.057868545,0.411997521,94.2,5.1,0.7,24.55,9.0,1.366667,30.25477,-82.082,Florida_database,0.1066925320853684,0.1823866614751198,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0312510009999999,0.4020895177489096,0.5927922706488838,10.999999999999748,0.0701331236095391,0.0089995541953879
Florida_ksat_data_4378,Florida_dataset755,sand,0.2981968089000831,2.995864272,0.039548055,0.353506171,96.7,3.0,0.3,21.7,30.5,1.626667,30.25477,-82.082,Florida_database,0.0864888927149591,0.2124921944592032,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0092180009999999,0.3396497005187824,0.443503450511661,9.64593327960123,0.1035723065817373,0.0117473805148953
Florida_ksat_data_4379,Florida_dataset756,sandy loam,0.111012175921441,2.061724799,0.197655398,0.336326737,73.1,8.9,18.0,0.723333,73.5,1.74,30.24309,-82.1469,Florida_database,0.0501196016593115,0.0647690899419219,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1988100704256954,0.3383579018815797,0.0683530057618974,1.614864457149007,0.98,0.0013635078926784
Florida_ksat_data_438,Florida_dataset78,sand,0.2191584669586454,4.329434743,0.034234972,0.467585668,95.5,1.8000000000000005,2.7,24.3,87.5,1.46,27.81752,-80.5051,Florida_database,0.0318729379112713,0.1088084380574387,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0139670009999999,0.4578720313886952,0.2953239291184139,10.999999999999998,0.162485021951214,0.0093154539116724
Florida_ksat_data_4380,Florida_dataset756,sandy clay loam,0.1464841524883625,2.286250198,0.229772457,0.333463891,69.3,7.8,22.9,0.526667,92.5,1.706667,30.24309,-82.1469,Florida_database,0.0956860130618519,0.1288913239879633,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.2302974054639884,0.3356393143746246,0.1016652229850417,1.7711217760755624,0.9799999999999992,0.0027187418647066
Florida_ksat_data_4381,Florida_dataset757,sand,0.3701943164077437,3.44785062,0.037212348,0.327839129,95.1,3.3000000000000003,1.6000000000000003,46.0,39.0,1.683333,30.30867,-82.0725,Florida_database,0.0584684953424613,0.1610800588803903,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0121200009999999,0.3222956202403172,0.555408455399486,10.999999999999991,0.1062161367518583,0.0085418505287559
Florida_ksat_data_4382,Florida_dataset757,sand,0.3489585509832614,3.647853335,0.033056251,0.342185147,95.9,0.6999999999999998,3.3999999999999995,56.55,63.5,1.663333,30.30867,-82.0725,Florida_database,0.0471107521200575,0.1275650469515147,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0119760009999999,0.3395305718791404,0.4909199992108237,6.238916775560899,0.2215599884783645,0.0108697448568497
Florida_ksat_data_4383,Florida_dataset751,sand,0.3154278829161844,1.781138367,0.059826041,0.369130259,92.1,4.6000000000000005,3.3000000000000003,11.6,77.0,1.61,29.71512,-82.3477,Florida_database,0.1725339792554806,0.1915863287764996,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0494022162969571,0.3511035385474531,0.4558327020416991,8.00151914278323,0.0707929384109995,0.0081860312717668
Florida_ksat_data_4384,Florida_dataset751,sand,0.2541418558835076,2.169259762,0.049232101,0.343383368,92.1,5.300000000000001,2.6000000000000005,5.28,104.0,1.633333,29.71512,-82.3477,Florida_database,0.1159477062031874,0.1868324645212584,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0323400009999999,0.3267529989983739,0.3845027579885715,10.999999999981036,0.0664851840293999,0.0060021694063109
Florida_ksat_data_4385,Florida_dataset751,sandy loam,0.3932921014821575,1.178120783,0.055393819,0.362404316,77.60000000000001,5.6000000000000005,16.800000000000004,0.35,136.0,1.66,29.71512,-82.3477,Florida_database,0.1773168576514785,0.1722750848226397,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.3976471065476926e-28,0.3564822130663261,0.5671586652291694,2.4455602974734365,0.0502740139138746,0.0018456073711861
Florida_ksat_data_4386,Florida_dataset751,sandy loam,0.4437952916643298,1.271714181,0.060319323,0.371256362,79.8,4.8,15.4,0.736667,183.0,1.66,29.71512,-82.3477,Florida_database,0.0722456894226107,0.0536686084853259,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0787633149681614,0.3756505874960262,0.2972031833332451,1.0100000029991103,0.3466561606691424,0.0011157136603053
Florida_ksat_data_4387,Florida_dataset751,sand,0.2449240934467937,2.619437549,0.092981808,0.411052177,89.2,4.1,6.7,12.08667,227.5,1.58,29.71512,-82.3477,Florida_database,0.1049649806673226,0.2294779043683888,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0664130009999999,0.393389267281978,0.3627813443603366,10.999999999935666,0.0813036612241936,0.0112443123912732
Florida_ksat_data_4388,Florida_dataset190,sand,0.2538301386304192,4.564882125,0.031725032,0.35458376,99.2,0.4,0.4,52.25,71.0,1.643333,26.70732,-81.579,Florida_database,0.0157797814050617,0.0518452760902999,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0208700009999999,0.3520740950558788,0.3068199016116571,6.094020445864012,0.3796245764472413,0.0061730653882829
Florida_ksat_data_4389,Florida_dataset758,sand,0.0875961636236635,1.287855858,0.0,0.580466525,96.7,2.6,0.7,8.94,19.0,0.976667,29.70543,-82.3109,Florida_database,0.1836695940873743,0.0806713893590451,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",1.465520991264884e-18,0.589480781207423,0.0641226324324965,1.0100000000000682,0.3153234798177753,0.0088089149863851
Florida_ksat_data_439,Florida_dataset79,loamy sand,0.2796288508308138,2.353319832,0.085120709,0.357558438,83.80000000000001,8.600000000000001,7.600000000000001,11.01,12.5,1.65,30.88465,-85.2573,Florida_database,0.0650324249609423,0.1051298374824969,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0743050009999999,0.3496430275861152,0.389475785512197,4.278179111455335,0.2182307315713924,0.0047871414680104
Florida_ksat_data_4390,Florida_dataset758,sand,0.2429269392708009,2.923032188,0.036793121,0.321428391,95.9,3.3000000000000003,0.8,15.35,54.5,1.68,29.70543,-82.3109,Florida_database,0.07638600115895,0.1812458180237178,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0132720009999999,0.3078881329861438,0.3590021218858338,10.999999999910562,0.0923533652731631,0.0085441497960484
Florida_ksat_data_4391,Florida_dataset758,sandy clay loam,0.9576325439370224,1.120499297,0.0,0.403939969,68.7,8.2,23.1,0.49,91.5,1.596667,29.70543,-82.3109,Florida_database,0.2826660354502748,0.0635355075971936,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",4.85351783215728e-34,0.4018665340170134,0.957796954729544,1.2198337688010892,0.0979331553147061,0.0056038671040166
Florida_ksat_data_4392,Florida_dataset190,sand,0.2496716932897574,3.062643293,0.068726931,0.361897621,93.3,1.9,4.8,20.35,139.5,1.6,26.70732,-81.579,Florida_database,0.0787331324467217,0.2043855704137981,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0412270009999999,0.3494307487653866,0.371467925641682,10.99999999995366,0.093804580516885,0.0082936879186668
Florida_ksat_data_4393,Florida_dataset758,sandy clay loam,2.5829291664329816,1.151776926,0.210334009,0.367890969,71.39999999999999,5.8999999999999995,22.699999999999996,0.402333,126.0,1.78,29.70543,-82.3109,Florida_database,0.9825913869396103,0.4028089157636519,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.215737517664618,0.3694579872379867,2.347662743870091,1.0100000000041884,0.1642238390540682,0.0031383582817754
Florida_ksat_data_4394,Florida_dataset758,sandy clay loam,0.8651906299296905,1.768925313,0.278404452,0.336200364,70.7,2.6,26.700000000000003,0.01,171.5,1.836667,29.70543,-82.3109,Florida_database,0.5271805182244749,0.3743526947720604,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.272950001,0.3449562980544427,0.9368960759218092,1.010000127670737,0.6182521886035208,0.0052096477722231
Florida_ksat_data_4395,Florida_dataset759,sand,0.3582297213625448,1.753277131,0.055351552,0.398552239,91.0,7.000000000000001,2.0,11.1,6.5,1.503333,29.739,-82.3978,Florida_database,0.180168225421279,0.1895694228901262,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.0449601648295753,0.3827346472603646,0.5131705980723162,5.4949380512975345,0.1025455821407854,0.0105020361089483
Florida_ksat_data_4396,Florida_dataset193,sandy loam,0.0448430733226943,1.330428953,0.081628983,0.336843338,80.1,5.5,14.400000000000002,0.09,118.0,1.773333,26.55551,-81.7349,Florida_database,0.0494394463620609,0.114629428372156,,undisturbed,"Florida: field rings per horizon, undisturbed (W. G. Harris, pers. comm.)",0.1381226437723495,0.3377501202275692,0.0135546697216634,1.114801512966355,0.9772433371667444,0.0006822302040735
