layer_id,profile_id,texture_class,alpha_kpa,n,thetar,thetas,sand,silt,clay,ksat_cmh,depth_cm,lat,lon,source_db,oc,porosity,rmse,n_points,thetar_m,thetas_m,alpha_kpa_m,n_m,m,rmse_m
HB_TUDD_016,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.04260185952405764,1.3151778592331365,1.7644900645050138e-15,0.43377259075205105,7.4,77.2,15.4,95.45281887499999,2.5,51.118333,13.228611,Hohenbrink,1.1,0.44,0.012701858434802456,16,2.7205019067392083e-24,0.43717309813125876,0.029165859108447267,1.0100000000002136,0.34432528273587165,0.01228334032644208
HB_TUDD_017,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.07271559689860149,1.2940024763338873,9.584804409092162e-24,0.47726446108461235,7.7,74.2,18.1,,2.5,51.118333,13.228611,Hohenbrink,1.5,0.55,0.015735286659647255,14,3.4669962912404487e-19,0.4824447818568668,0.05276208382372555,1.01,0.32145994284508467,0.012750212641816881
HB_TUDD_018,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.04861390567777345,1.2843010544175244,2.674332823843658e-22,0.4654439740985698,7.6,72.5,19.9,4.783973416666666,2.5,51.118333,13.228611,Hohenbrink,0.96,0.48,0.01985845443374198,18,3.048002759747032e-22,0.4678756965574351,0.03357811189612884,1.01,0.30751694736534785,0.017654398587541347
HB_TUDD_019,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.030789458402136476,1.3235855673539731,2.2020701317992693e-19,0.4376653333803234,7.3,72.2,20.5,22.37632483333333,2.5,51.118333,13.228611,Hohenbrink,2.11,0.49,0.013627405510387637,19,9.45962458974187e-18,0.4401658849374035,0.019929225357570846,1.01,0.35989356569275166,0.01100376542130002
HB_TUDD_020,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.06697286493677931,1.3013045555123341,2.635106509716819e-16,0.38925268610709174,8.0,73.1,18.9,4.895406458333333,2.5,51.118333,13.228611,Hohenbrink,0.92,0.43,0.005262542574467085,18,1.2439094624241431e-14,0.39093474038105025,0.04450832588465382,1.01,0.31884159764255665,0.0037275580800697943
HB_TUDD_021,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.015006251256436816,1.3926421295184293,7.818190103186035e-29,0.5598592903438112,7.6,71.5,20.9,16.210214375,2.5,51.118333,13.228611,Hohenbrink,1.86,0.59,0.02866547992094933,20,8.39729672022923e-19,0.5604445630830486,0.005098674183072922,1.01,0.5801267619425727,0.02499013503006726
HB_TUDD_022,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.037444613763679205,1.3325180717957283,1.884734178732484e-34,0.4715930315268806,8.5,72.2,19.3,22.897536416666668,2.5,51.118333,13.228611,Hohenbrink,0.88,0.5,0.024152313035204792,19,1.1832102638741678e-30,0.4729018718541733,0.01969654585955093,1.01,0.39171720024334605,0.021104020405766217
HB_TUDD_023,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.031052216454516505,1.3087077602824393,4.5179303174801135e-27,0.4098870913244492,7.7,76.3,16.0,7.939419666666667,2.5,51.118333,13.228611,Hohenbrink,0.86,0.43,0.014974273973321038,15,3.425763504974046e-22,0.41267832921852676,0.020096207131112518,1.01,0.3439878979856075,0.012431154737804616
HB_TUDD_024,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.018015887549183596,1.4967943942307473,1.233933295584569e-15,0.612624684755977,7.2,73.2,19.6,,2.5,51.118333,13.228611,Hohenbrink,1.74,0.65,0.024135834237864886,18,0.0018170147408096678,0.617966331396927,0.008369707929536962,1.0100000000000027,0.6232978495066418,0.020033494371071655
HB_TUDD_025,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.06797478803721035,1.279820050171559,1.4332906788011092e-25,0.45216604325176674,7.4,74.7,17.9,,2.5,51.118333,13.228611,Hohenbrink,0.84,0.47,0.01940930041728856,20,2.894746797901941e-24,0.45421845163444785,0.0460947053040343,1.01,0.3098952062473115,0.017114683381360737
HB_TUDD_026,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.020493602493490172,1.377307249171812,3.531027239835737e-23,0.47558305123062816,7.5,72.1,20.4,23.976664041666666,2.5,51.118333,13.228611,Hohenbrink,1.89,0.48,0.014193300706834878,17,0.0019560476085793924,0.47839600193244086,0.010506308397395523,1.01,0.46719637387186813,0.012410255724124774
HB_TUDD_027,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.0030048660091991377,1.5324145098999973,2.348628895443196e-25,0.5842440383942133,9.0,72.3,18.7,43.630356166666665,2.5,51.118333,13.228611,Hohenbrink,1.38,0.63,0.029196455651670835,11,1.2720561144374518e-20,0.5937951024271277,0.0018842764380669682,1.01,0.6142427765218712,0.023148211198356222
HB_TUDD_028,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.011319083493089984,1.3417601225060736,7.833963954186954e-23,0.38142722507751237,6.0,71.1,22.9,1.3483069166666668,2.5,51.118333,13.228611,Hohenbrink,0.36,0.38,0.010764066669977574,11,0.014429391439647415,0.38516640625831694,0.005735226461583075,1.01,0.4643225468887641,0.010199447067883692
HB_TUDD_029,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.02911338955590397,1.3013341180870424,1.3057391926959111e-27,0.49590557224715326,6.8,72.0,21.2,2.690225958333333,2.5,51.118333,13.228611,Hohenbrink,1.18,0.51,0.02197083736449698,19,6.429509892322535e-18,0.49749110856634476,0.01701000604174599,1.01,0.35149961354580783,0.0199552275008761
HB_TUDD_030,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.025821665481034414,1.252944098909862,1.146320968552672e-19,0.38647983526132845,6.5,74.3,19.2,11.214728333333333,2.5,51.118333,13.228611,Hohenbrink,0.34,0.41,0.010095065824708925,14,2.9026668991057856e-23,0.38823071501028916,0.01750972718206151,1.01,0.2790993099720191,0.008295744339230172
HB_TUDD_031,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.03708772700418414,1.2763947945644858,7.519175740876628e-29,0.469964707359655,6.1,73.7,20.2,1.6210214166666665,2.5,51.118333,13.228611,Hohenbrink,1.26,0.49,0.018960992977845377,16,2.4005593566961873e-24,0.47239827358522524,0.02512503317715242,1.01,0.304660516777283,0.01635888862612404
HB_TUDD_032,HB_Technische_Universitaet_Dresden_51.1183_13.2286,silt loam,0.029242667162877135,1.3237806009044557,1.697252995161334e-11,0.40667208922965664,8.1,73.5,18.4,2.2376325,2.5,51.118333,13.228611,Hohenbrink,0.7,0.41,0.004835625575692661,14,0.0015330419678332887,0.40956188613536537,0.01796373855013416,1.0100000004373708,0.3640617044734609,0.0037401385440762962
HB_UFZ_001,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.20179063330999342,1.234105326932593,7.08459186441681e-20,0.3799003044594435,72.1,7.1,20.8,,12.5,32.413333,34.967306,Hohenbrink,1.73,0.42,0.0038872268977180016,13,0.009695792958658318,0.3835485029537728,0.14848517044523746,1.0100000000001925,0.2699537846518291,0.003365964526896777
HB_UFZ_002,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.2503823581223919,1.1372012994847454,7.364074664926835e-19,0.36599885666737253,67.3,11.2,21.5,,12.5,32.413333,34.967306,Hohenbrink,1.65,0.44,0.0017076371939161183,11,1.0586312108601146e-14,0.3669572186893699,0.19578669914946006,1.01,0.15000032181864204,0.0014001412243672623
HB_UFZ_003,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.0974781815123314,1.2126386625883452,4.703762553282792e-21,0.3589716095250496,64.9,9.1,26.0,,12.5,32.413333,34.967306,Hohenbrink,1.7,0.43,0.005197770715861312,14,1.3524245623405713e-14,0.36188784191267004,0.08531957443558602,1.0100000070746669,0.2162429571174107,0.004806531821401716
HB_UFZ_004,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.18277658124979362,1.1759118038897467,4.671602705367232e-15,0.44032638555560333,66.2,10.9,22.9,,12.5,32.413333,34.967306,Hohenbrink,3.23,0.49,0.0039650058073024755,15,2.982296564357679e-13,0.44125917736620485,0.1257964216655074,1.01,0.202116965679357,0.003100584453483919
HB_UFZ_005,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy loam,0.24930804447838498,1.2206168950353897,1.6103806897209254e-08,0.43093964928069733,70.9,10.3,18.8,,12.5,32.413333,34.967306,Hohenbrink,1.39,0.45,0.002040649353915444,14,1.6028871498389007e-14,0.4321471406190303,0.19736516162269463,1.077293559590117,0.22405601775914885,0.0018575467055338914
HB_UFZ_006,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.13824385947060427,1.234547471825131,5.930655914923003e-10,0.3533134959929971,68.1681681681682,11.311311311311302,20.5205205205205,,12.5,32.413333,34.967306,Hohenbrink,0.51,0.41,0.003357232861964271,15,1.6524340009751796e-11,0.35428569893100487,0.128987211892594,1.1344376995313399,0.2095305572110266,0.003283712685111895
HB_UFZ_007,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.2159906519677688,1.1980814371318278,3.937947259691393e-10,0.36631702861178805,66.2,8.1,25.7,,12.5,32.413333,34.967306,Hohenbrink,0.64,0.43,0.005112934115127219,13,6.039609611719178e-19,0.36936146032975176,0.20752921445370798,1.0650987807417063,0.18848900968122834,0.00505766343745556
HB_UFZ_008,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.16284496366802073,1.2042984287956615,4.678865340280265e-11,0.40162950770755734,69.23076923076921,9.290709290709291,21.478521478521504,,12.5,32.413333,34.967306,Hohenbrink,0.74,0.42,0.002565708718228737,12,6.041032823799262e-08,0.40339596291604407,0.1101416815889506,1.0100000000001277,0.2374032254699533,0.0017379020228673074
HB_UFZ_009,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.23812726986578026,1.1707198523110942,5.4080920560981736e-08,0.3889569980353707,68.4,9.7,21.9,,12.5,32.413333,34.967306,Hohenbrink,1.1,0.43,0.0016681791606457227,14,0.10462765988721358,0.389900748163613,0.1398629330445071,1.01,0.3136952139415619,0.0012542025766054874
HB_UFZ_010,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.2034079038836606,1.219208913140118,1.5739545899742941e-24,0.3970300797652889,64.1,11.7,24.2,,12.5,32.413333,34.967306,Hohenbrink,1.25,0.47,0.004525128270521598,12,3.526580615112557e-27,0.402396707622483,0.18176340992717752,1.0100000000000056,0.22523493444174353,0.0035763835484004685
HB_UFZ_011,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy loam,0.2651881273452761,1.2238236009387036,2.682059330733465e-18,0.3774498056542747,71.3,10.7,18.0,,12.5,32.413333,34.967306,Hohenbrink,0.63,0.45,0.006704287800425717,14,3.125144977280609e-23,0.3816654450907009,0.22970883930644603,1.010000000000478,0.2309058588526627,0.0060120621636005145
HB_UFZ_012,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_32.4133_34.9673,sandy clay loam,0.4044267507643597,1.2257323043167716,0.06668429051134142,0.4477904714387208,64.5354645354645,11.1888111888112,24.2757242757243,,12.5,32.413333,34.967306,Hohenbrink,0.85,0.49,0.0018337147232394305,12,0.18160203022457125,0.4498118839852163,0.17708505528159899,1.0100000000004294,0.5374643886535476,0.0012982395237558038
HB_UFZ_013,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.4688293882915158,1.1969506292771128,1.7327779278665547e-23,0.46633055242250865,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.47,0.009184115280791407,18,4.6370265186523695e-30,0.46357329508677364,0.5646412139424455,1.5984067430838036,0.11734762891053577,0.008962162300901001
HB_UFZ_014,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.4491919983464362,1.3503477225190736,0.15095306886287238,0.46243402176147574,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.48,0.004719818274269105,15,0.06025652131946766,0.45771664208695767,0.9272037630050537,5.101661238906085,0.03530068896340191,0.0011533487330675932
HB_UFZ_015,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.44164092864274845,1.2056594297172356,3.8231019832331974e-23,0.470651224803319,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.47,0.014077895991809246,17,3.723699757044444e-56,0.4625053421095795,0.6587207808883038,9.165291647198353,0.020000000030407736,0.012165358227063156
HB_UFZ_016,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.2968476318930612,1.1994017151683223,3.143409596359997e-12,0.4624422617221985,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.45,0.009705982111436664,11,5.936093729820907e-27,0.4485580472117324,0.3753083047990724,3.1805069869844727,0.05675599013039907,0.008464285816471148
HB_UFZ_017,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.9827844298380247,1.177521005603791,1.2894899911619972e-17,0.495466780995358,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.49,0.010306237539613764,17,4.5008737801960394e-29,0.48621992828842064,1.2697759242093956,3.0652888836826744,0.05353204029047855,0.009072065053534702
HB_UFZ_018,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,1.1809843757466647,1.1981470375807484,2.5722784877811997e-18,0.5043004390390151,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.51,0.02007483505882724,15,8.620129498248676e-22,0.5107823207183492,1.0837691022393392,1.0100000000963332,0.20230862382509404,0.01989172348429663
HB_UFZ_019,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silt loam,0.39544524460896807,1.2066478254232977,2.740560638043735e-18,0.45027977186592044,9.909909909909908,70.47047047047049,19.619619619619595,,7.5,51.393283,11.87844,Hohenbrink,1.86,0.46,0.015232782874871812,19,2.170456444462408e-18,0.4522937155679687,0.32174445592846573,1.0100000000008713,0.21501387455401275,0.014558600998880941
HB_UFZ_020,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,0.9275461883079579,1.1904983388165262,2.31539482169601e-22,0.49693014009856523,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.5,0.010406800462005908,17,2.313804126527568e-34,0.4861961508886938,1.2320447849798046,4.56389251529005,0.03814622083202938,0.00821767657786079
HB_UFZ_021,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,0.9508044429514786,1.2347164276715152,0.03951661886505517,0.5183126824083923,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.53,0.012528873959412901,16,8.012813402881867e-19,0.5072056457952608,1.4600630821143894,8.975349308325324,0.020000000000000687,0.00825791408488107
HB_UFZ_022,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,1.3430680757838098,1.1777912145481955,3.595767054762046e-20,0.5257099889431747,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.53,0.010609445733907867,18,5.330322377383817e-35,0.5187691015103144,1.6916769823641402,2.1000533355375435,0.07916067251032369,0.010022390814498763
HB_UFZ_023,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,0.7172924142751566,1.6202864585724266,0.20969579811437442,0.5426076391784118,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.54,0.00839437412781825,15,0.14129051190527986,0.5371329709506112,1.4277811627222963,10.999999638930294,0.028913712218956996,0.0035920445386788376
HB_UFZ_024,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,0.9527360197761621,1.183120061667264,2.1039944567677732e-23,0.4886848477944446,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.48,0.01668063791316598,14,6.929283193979898e-25,0.49479499312989345,0.8934798573668025,1.0100000000006604,0.1861700820717201,0.01649787647176098
HB_UFZ_025,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,1.4538285631442516,1.1751271301633346,2.0341776358488911e-22,0.49595259268344677,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.5,0.017427176776871122,16,4.206388456046682e-15,0.4997327707286385,1.3190237314386422,1.0100000001358402,0.17823349594158225,0.01738910646980248
HB_UFZ_026,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,1.0635596706813555,1.1856157089027912,9.81364416513528e-19,0.48724877459490407,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.49,0.017622527833567502,17,1.427136343751767e-54,0.476580596554953,1.4748062284081866,8.40461341054652,0.020000000000000014,0.016481619528859275
HB_UFZ_027,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_51.3933_11.8784,silty clay loam,0.8457883658483694,1.2207282830562172,5.7671330445220045e-21,0.5201341529696029,9.6,62.8,27.6,,7.5,51.393283,11.87844,Hohenbrink,2.12,0.54,0.011307832278091748,14,3.8208264510130394e-64,0.5069739272632235,1.2137574264523943,9.31278619022386,0.020776414653410992,0.007584819271139425
HB_UFZ_028,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,sandy loam,0.3140037209957448,1.8598098236640686,0.13060238669202764,0.3846342171224973,79.7,7.3,13.0,,12.5,31.899722,34.85,Hohenbrink,1.1,0.52,0.0018546442649042738,12,0.12000897050205302,0.38405401811593337,0.36976319257845935,2.042510161370994,0.3500752655206025,0.0017580132571311687
HB_UFZ_029,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,loamy sand,0.46178426893071634,2.001830229053967,0.140281064483842,0.45704340885994565,82.9,6.9,10.2,,12.5,31.899722,34.85,Hohenbrink,0.72,0.47,0.0035174460852230613,10,0.13294345724968615,0.45485894823114936,0.5384888765540192,2.282699517308742,0.3761263022441838,0.003385319044780495
HB_UFZ_030,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,loamy sand,0.36855494170635417,1.4093926542920172,0.0115000009999997,0.4183612719067122,82.6,7.4,10.0,,12.5,31.899722,34.85,Hohenbrink,1.12,0.48,0.008859646977806357,12,0.006029217062473123,0.40395542227119335,0.5435939201054457,3.9672788616855437,0.08275088840946487,0.005519700533790057
HB_UFZ_031,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,sandy loam,0.4622490345178702,1.2506482981463394,5.936032121524829e-19,0.44147968153045025,77.9,7.3,14.8,,12.5,31.899722,34.85,Hohenbrink,1.96,0.54,0.005824697797981716,13,6.136365581995938e-25,0.44483455544988315,0.41092715984943207,1.0925796587712984,0.23852086985997675,0.005705325071877937
HB_UFZ_032,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,sand,0.23477006064919195,2.866881337565984,0.12858152486710564,0.39615275988191634,93.0,2.2,4.8,,12.5,31.899722,34.85,Hohenbrink,0.48,0.49,0.0037323149186390546,9,0.11771422225866875,0.39402257185449524,0.30188228747058937,3.8425391303832708,0.3379573361837657,0.002793476058392275
HB_UFZ_033,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,sand,0.423566017167193,1.7141630891199269,0.008950000999999996,0.4259001719977957,89.9,3.0,7.1,,12.5,31.899722,34.85,Hohenbrink,0.59,0.46,0.01417864142150106,12,0.008950000999999997,0.4094808734349727,0.6010120570885419,4.786027240115311,0.12204487973901619,0.009773036260201979
HB_UFZ_034,HB_Helmholtz_Zentrum_fuer_Umweltforschung_UFZ_31.8997_34.8500,sandy loam,0.4939504860566466,2.095920354306835,0.17028809946176893,0.4802090448327818,73.8738738738739,8.308308308308309,17.8178178178178,,12.5,31.899722,34.85,Hohenbrink,1.92,0.55,0.004813294882634379,11,0.1640761900059988,0.4785350737433244,0.5747288051730084,2.3850973519243555,0.3938370915906737,0.0046636470328651316
